Time,Breaker_Switch,Voltage_V,Frequency_Hz,Current_A,ActivePower_kW,PowerFactor,ApparentPower_kVA,ReactivePower_kVAr,dE_kWh,dE_kVArh,dE_kVAh,Energy_kWh,Energy_kVArh,Energy_kVAh,Voltage_Deviation_%,PF_Class,Compressor_ON,DutyCycle_%_24H,Cost_step_BDT,Cost_cum_BDT,Freq_Deviation_%,Cycle_ID
2025-08-01 01:37:00+06:00,1.0,234.94,50.3,1.39,0.1872,0.5736,0.3265666,0.26758532141274116,0.00312,0.0044597553568790195,0.005442776666666666,0.2998916666666666,0.4169044744894533,0.5135690549999999,2.147826086956521,Poor,1,100.0,0.0221832,2.13222975,0.5999999999999943,1.0
2025-08-01 01:38:00+06:00,1.0,234.9,50.3,1.39,0.187,0.573,0.32651099999999994,0.26765730537573595,0.0031166666666666665,0.004460955089595599,0.005441849999999999,0.30300833333333327,0.4213654295790489,0.5190109049999999,2.130434782608698,Poor,1,100.0,0.0221595,2.15438925,0.5999999999999943,1.0
2025-08-01 01:39:00+06:00,1.0,234.94,50.28,1.392,0.1872,0.5726,0.32703647999999996,0.2681585710932813,0.00312,0.004469309518221355,0.005450607999999999,0.3061283333333333,0.4258347390972702,0.5244615129999999,2.147826086956521,Poor,1,100.0,0.0221832,2.17657245,0.5600000000000023,1.0
2025-08-01 01:40:00+06:00,1.0,234.98,50.26,1.394,0.1874,0.5721999999999999,0.32756211999999996,0.2686599755432401,0.0031233333333333334,0.004477666259054002,0.0054593686666666655,0.3092516666666666,0.4303124053563242,0.5299208816666665,2.1652173913043433,Poor,1,100.0,0.0222069,2.19877935,0.519999999999996,1.0
2025-08-01 01:41:00+06:00,1.0,235.02,50.24,1.396,0.1876,0.5718,0.32808792,0.2691615188876864,0.0031266666666666665,0.004486025314794774,0.005468132,0.31237833333333326,0.43479843067111895,0.5353890136666665,2.182608695652178,Poor,1,100.0,0.0222306,2.22100995,0.4800000000000039,1.0
2025-08-01 01:42:00+06:00,1.0,235.06,50.22,1.398,0.1878,0.5713999999999999,0.32861387999999997,0.26966320128755866,0.00313,0.004494386688125978,0.005476897999999999,0.3155083333333333,0.4392928173592449,0.5408659116666664,2.200000000000001,Poor,1,100.0,0.0222543,2.24326425,0.43999999999999767,1.0
2025-08-01 01:43:00+06:00,1.0,235.1,50.2,1.4,0.188,0.571,0.32914,0.2701650229026696,0.0031333333333333335,0.00450275038171116,0.0054856666666666665,0.3186416666666666,0.4437955677409561,0.546351578333333,2.2173913043478235,Poor,1,100.0,0.022278000000000003,2.26554225,0.40000000000000563,1.0
2025-08-01 01:44:00+06:00,1.0,235.06666666666666,50.21666666666667,1.3983333333333332,0.188,0.5718333333333333,0.3287015555555555,0.26963069674026724,0.0031333333333333335,0.004493844945671121,0.0054783592592592585,0.3217749999999999,0.4482894126866272,0.5518299375925922,2.202898550724636,Poor,1,100.0,0.022278000000000003,2.28782025,0.4333333333333371,1.0
2025-08-01 01:45:00+06:00,1.0,235.03333333333333,50.233333333333334,1.3966666666666665,0.188,0.5726666666666667,0.32826322222222215,0.26909615951127214,0.0031333333333333335,0.004484935991854536,0.005471053703703702,0.32490833333333324,0.4527743486784817,0.557300991296296,2.188405797101449,Poor,1,100.0,0.022278000000000003,2.3100982500000002,0.4666666666666685,1.0
2025-08-01 01:46:00+06:00,1.0,235.0,50.25,1.395,0.188,0.5734999999999999,0.327825,0.26856140941132994,0.0031333333333333335,0.004476023490188832,0.00546375,0.32804166666666656,0.45725037216867054,0.562764741296296,2.1739130434782608,Poor,1,100.0,0.022278000000000003,2.3323762500000003,0.5,1.0
2025-08-01 01:47:00+06:00,1.0,234.96666666666667,50.266666666666666,1.3933333333333333,0.188,0.5743333333333333,0.3273868888888889,0.2680264446213203,0.0031333333333333335,0.004467107410355338,0.005456448148148148,0.3311749999999999,0.46171747957902587,0.5682211894444441,2.159420289855073,Poor,1,100.0,0.022278000000000003,2.3546542500000003,0.5333333333333314,1.0
2025-08-01 01:48:00+06:00,1.0,234.93333333333334,50.28333333333333,1.3916666666666666,0.188,0.5751666666666666,0.32694888888888884,0.26749126330719475,0.0031333333333333335,0.004458187721786579,0.005449148148148147,0.3343083333333332,0.46617566730081245,0.5736703375925922,2.1449275362318856,Poor,1,100.0,0.022278000000000003,2.3769322500000003,0.5666666666666629,1.0
2025-08-01 01:49:00+06:00,1.0,234.9,50.3,1.39,0.188,0.576,0.32651099999999994,0.26695586361981255,0.0031333333333333335,0.004449264393663542,0.005441849999999999,0.33744166666666653,0.470624931694476,0.5791121875925922,2.130434782608698,Poor,1,100.0,0.022278000000000003,2.3992102500000003,0.5999999999999943,1.0
2025-08-01 01:50:00+06:00,1.0,235.04,50.32,1.39,0.188,0.5756,0.32670559999999993,0.2671938417541841,0.0031333333333333335,0.0044532306959030685,0.005445093333333332,0.34057499999999985,0.4750781623903791,0.5845572809259255,2.191304347826083,Poor,1,100.0,0.022278000000000003,2.4214882500000003,0.6400000000000006,1.0
2025-08-01 01:51:00+06:00,1.0,235.18,50.339999999999996,1.39,0.188,0.5751999999999999,0.3269002,0.2674317497232518,0.0031333333333333335,0.004457195828720863,0.005448336666666666,0.34370833333333317,0.4795353582190999,0.5900056175925922,2.2521739130434812,Poor,1,100.0,0.022278000000000003,2.4437662500000004,0.6799999999999926,1.0
2025-08-01 01:52:00+06:00,1.0,235.32,50.36,1.39,0.188,0.5748,0.32709479999999996,0.2676695877141069,0.0031333333333333335,0.004461159795235116,0.005451579999999999,0.3468416666666665,0.483996518014335,0.5954571975925922,2.313043478260867,Poor,1,100.0,0.022278000000000003,2.4660442500000004,0.7199999999999989,1.0
2025-08-01 01:53:00+06:00,1.0,235.46,50.379999999999995,1.39,0.188,0.5743999999999999,0.3272894,0.2679073559131216,0.0031333333333333335,0.004465122598552027,0.005454823333333333,0.3499749999999998,0.48846164061288705,0.6009120209259255,2.3739130434782645,Poor,1,100.0,0.022278000000000003,2.4883222500000004,0.7599999999999909,1.0
2025-08-01 01:54:00+06:00,1.0,235.6,50.4,1.39,0.188,0.574,0.327484,0.26814505450595205,0.0031333333333333335,0.004469084241765868,0.0054580666666666664,0.35310833333333314,0.4929307248546529,0.6063700875925923,2.4347826086956497,Poor,1,100.0,0.022278000000000003,2.5106002500000004,0.7999999999999973,1.0
2025-08-01 01:55:00+06:00,1.0,235.42,50.32,1.392,0.1878,0.5731999999999999,0.32770464,0.26855444713787485,0.00313,0.004475907452297914,0.005461744,0.35623833333333316,0.4974066323069508,0.6118318315925922,2.3565217391304296,Poor,1,100.0,0.0222543,2.5328545500000006,0.6400000000000006,1.0
2025-08-01 01:56:00+06:00,1.0,235.23999999999998,50.24,1.394,0.1876,0.5723999999999999,0.3279245599999999,0.26896237106925114,0.0031266666666666665,0.0044827061844875185,0.005465409333333332,0.3593649999999998,0.5018893384914384,0.6172972409259255,2.278260869565209,Poor,1,100.0,0.0222306,2.5550851500000005,0.4800000000000039,1.0
2025-08-01 01:57:00+06:00,1.0,235.06,50.16,1.396,0.1874,0.5716,0.32814376,0.26936883120906474,0.0031233333333333334,0.004489480520151079,0.0054690626666666665,0.36248833333333313,0.5063788190115894,0.6227663035925922,2.200000000000001,Poor,1,100.0,0.0222069,2.5772920500000005,0.3199999999999932,1.0
2025-08-01 01:58:00+06:00,1.0,234.88,50.08,1.398,0.1872,0.5708,0.32836223999999997,0.2697738324185976,0.00312,0.0044962305403099595,0.005472703999999999,0.36560833333333315,0.5108750495518994,0.6282390075925922,2.1217391304347806,Poor,1,100.0,0.0221832,2.5994752500000007,0.1599999999999966,1.0
2025-08-01 01:59:00+06:00,1.0,234.7,50.0,1.4,0.187,0.57,0.32858,0.2701773795120531,0.0031166666666666665,0.004502956325200885,0.005476333333333333,0.3687249999999998,0.5153780058771004,0.6337153409259255,2.04347826086956,Poor,1,100.0,0.0221595,2.6216347500000006,0.0,1.0
2025-08-01 02:00:00+06:00,1.0,234.62,50.04,1.398,0.1868,0.5703999999999999,0.32799876,0.26960887700804215,0.0031133333333333334,0.004493481283467369,0.005466646,0.37183833333333316,0.5198714871605677,0.6391819869259255,2.008695652173915,Poor,1,100.0,0.0221358,2.6437705500000006,0.0799999999999983,1.0
2025-08-01 02:01:00+06:00,1.0,234.54,50.08,1.396,0.1866,0.5708,0.32741783999999996,0.269040669695616,0.00311,0.0044840111615936,0.005456963999999999,0.37494833333333316,0.5243554983221613,0.6446389509259255,1.9739130434782575,Poor,1,100.0,0.0221121,2.665882650000001,0.1599999999999966,1.0
